# Synthesized Time Series | Mean = 155.31; Std = 223.70
Index,Value
8118,0.00
8119,0.00
8120,0.00
8121,47.14
8122,163.84
8123,289.44
8124,344.58
8125,303.89
8126,300.97
8127,251.33
8128,173.88
8129,47.74
8130,0.00
8131,0.00
8132,0.00
8133,0.00
8134,0.00
8135,0.00
8136,0.00
8137,0.00
8138,0.00
8139,0.00
8140,0.00
8141,0.00
8142,0.00
8143,0.00
8144,0.00
8145,34.19
8146,129.24
8147,190.88
8148,250.46
8149,287.28
8150,318.26
8151,286.22
8152,186.96
8153,56.97
8154,0.00
8155,0.00
8156,0.00
8157,0.00
8158,0.00
8159,0.00
8160,0.00
8161,0.00
8162,0.00
8163,0.00
8164,0.00
8165,0.00
8166,0.00
8167,0.00
8168,0.00
8169,37.63
8170,139.05
8171,207.07
8172,233.03
8173,256.36
8174,224.28
8175,190.39
8176,126.93
8177,35.04
8178,0.00
8179,0.00
8180,0.00
8181,0.00
8182,0.00
8183,0.00
8184,0.00
8185,0.00
8186,0.00
8187,0.00
8188,0.00
8189,0.00
8190,0.00
8191,0.00
8192,0.00
8193,9.77
8194,31.56
8195,81.27
8196,126.10
8197,104.42
8198,81.13
8199,77.62
8200,38.98
8201,11.91
8202,0.00
8203,0.00
8204,0.00
8205,0.00
8206,0.00
8207,0.00
8208,0.00
8209,0.00
8210,0.00
8211,0.00
8212,0.00
8213,0.00
8214,0.00
8215,0.00
8216,0.00
8217,35.95
8218,150.53
8219,277.82
8220,357.84
8221,360.72
8222,357.24
8223,259.84
8224,161.03
8225,47.97
8226,0.00
8227,0.00
8228,0.00
8229,0.00
8230,0.00
8231,0.00
8232,0.00
8233,0.00
8234,0.00
8235,0.00
8236,0.00
8237,0.00
8238,0.00
8239,0.00
8240,0.00
8241,48.56
8242,153.28
8243,290.37
8244,346.69
8245,162.29
8246,180.71
8247,192.15
8248,113.00
8249,27.96
8250,0.00
8251,0.00
8252,0.00
8253,0.00
8254,0.00
8255,0.00
8256,0.00
8257,0.00
8258,0.00
8259,0.00
8260,0.00
8261,0.00
8262,0.00
8263,0.00
8264,0.00
8265,15.54
8266,87.62
8267,137.36
8268,170.68
8269,188.72
8270,187.48
8271,141.06
8272,91.09
8273,28.84
8274,0.00
8275,0.00
8276,0.00
8277,0.00
8278,0.00
8279,0.00
8280,0.00
8281,0.00
8282,0.00
8283,0.00
8284,0.00
8285,0.00
8286,0.00
8287,0.00
8288,0.00
8289,30.57
8290,114.51
8291,173.92
8292,201.92
8293,226.92
8294,216.89
8295,166.34
8296,102.22
8297,27.59
8298,0.00
8299,0.00
8300,0.00
8301,0.00
8302,0.00
8303,0.00
8304,0.00
8305,0.00
8306,0.00
8307,0.00
8308,0.00
8309,0.00
8310,0.00
8311,0.00
8312,0.00
8313,13.59
8314,86.96
8315,124.27
8316,168.48
8317,194.94
8318,238.47
8319,195.44
8320,131.13
8321,32.40
8322,0.00
8323,0.00
8324,0.00
8325,0.00
8326,0.00
8327,0.00
8328,0.00
8329,0.00
8330,0.00
8331,0.00
8332,0.00
8333,0.00
8334,0.00
8335,0.00
8336,0.00
8337,16.62
8338,48.92
8339,26.75
8340,36.33
8341,44.43
8342,50.00
8343,30.43
8344,62.54
8345,9.10
8346,0.00
8347,0.00
8348,0.00
8349,0.00
8350,0.00
8351,0.00
8352,0.00
8353,0.00
8354,0.00
8355,0.00
8356,0.00
8357,0.00
8358,0.00
8359,0.00
8360,0.00
8361,18.03
8362,80.30
8363,94.77
8364,178.96
8365,209.40
8366,202.34
8367,175.39
8368,100.70
8369,24.43
8370,0.00
8371,0.00
8372,0.00
8373,0.00
8374,0.00
8375,0.00
8376,0.00
8377,0.00
8378,0.00
8379,0.00
8380,0.00
8381,0.00
8382,0.00
8383,0.00
8384,0.00
8385,37.20
8386,155.77
8387,219.27
8388,222.30
8389,248.03
8390,196.82
8391,160.75
8392,113.13
8393,30.14
8394,0.00
8395,0.00
8396,0.00
8397,0.00
8398,0.00
8399,0.00
8400,0.00
8401,0.00
8402,0.00
8403,0.00
8404,0.00
8405,0.00
8406,0.00
8407,0.00
8408,0.00
8409,46.25
8410,179.47
8411,280.51
8412,316.35
8413,345.42
8414,342.16
8415,298.23
8416,174.45
8417,38.43
8418,0.00
8419,0.00
8420,0.00
8421,0.00
8422,0.00
8423,0.00
8424,0.00
8425,0.00
8426,0.00
8427,0.00
8428,0.00
8429,0.00
8430,0.00
8431,0.00
8432,0.00
8433,22.99
8434,119.79
8435,194.78
8436,255.94
8437,228.00
8438,193.03
8439,172.08
8440,106.83
8441,23.97
8442,0.00
8443,0.00
8444,0.00
8445,0.00
8446,0.00
8447,0.00
8448,0.00
8449,0.00
8450,0.00
8451,0.00
8452,0.00
8453,0.00
8454,0.00
8455,0.00
8456,0.00
8457,10.27
8458,43.52
8459,44.48
8460,47.10
8461,67.21
8462,68.52
8463,56.45
8464,32.63
8465,10.14
8466,0.00
8467,0.00
8468,0.00
8469,0.00
8470,0.00
8471,0.00
8472,0.00
8473,0.00
8474,0.00
8475,0.00
8476,0.00
8477,0.00
8478,0.00
8479,0.00
8480,0.00
8481,29.69
8482,114.13
8483,162.06
8484,273.00
8485,266.88
8486,224.12
8487,173.61
8488,119.09
8489,31.61
8490,0.00
8491,0.00
8492,0.00
8493,0.00
8494,0.00
8495,0.00
8496,0.00
8497,0.00
8498,0.00
8499,0.00
8500,0.00
8501,0.00
8502,0.00
8503,0.00
8504,0.00
8505,33.77
8506,168.36
8507,264.65
8508,327.87
8509,308.47
8510,336.73
8511,283.54
8512,187.68
8513,45.21
8514,0.00
8515,0.00
8516,0.00
8517,0.00
8518,0.00
8519,0.00
8520,0.00
8521,0.00
8522,0.00
8523,0.00
8524,0.00
8525,0.00
8526,0.00
8527,0.00
8528,0.00
8529,41.42
8530,168.98
8531,284.04
8532,342.70
8533,356.78
8534,367.19
8535,259.35
8536,163.24
8537,35.31
8538,0.00
8539,0.00
8540,0.00
8541,0.00
8542,0.00
8543,0.00
8544,0.00
8545,0.00
8546,0.00
8547,0.00
8548,0.00
8549,0.00
8550,0.00
8551,0.00
8552,0.00
8553,32.87
8554,163.71
8555,224.93
8556,345.04
8557,368.84
8558,315.53
8559,221.41
8560,144.59
8561,37.07
8562,0.00
8563,0.00
8564,0.00
8565,0.00
8566,0.00
8567,0.00
8568,0.00
8569,0.00
8570,0.00
8571,0.00
8572,0.00
8573,0.00
8574,0.00
8575,0.00
8576,0.00
8577,39.54
8578,164.60
8579,273.71
8580,306.46
8581,304.80
8582,308.74
8583,226.10
8584,142.18
8585,37.41
8586,0.00
8587,0.00
8588,0.00
8589,0.00
8590,0.00
8591,0.00
8592,0.00
8593,0.00
8594,0.00
8595,0.00
8596,0.00
8597,0.00
8598,0.00
8599,0.00
8600,0.00
8601,36.22
8602,149.33
8603,252.38
8604,324.42
8605,317.70
8606,239.08
8607,195.26
8608,148.24
8609,32.74
8610,0.00
8611,0.00
8612,0.00
8613,0.00
8614,0.00
8615,0.00
8616,0.00
8617,0.00
8618,0.00
8619,0.00
8620,0.00
8621,0.00
8622,0.00
8623,0.00
8624,0.00
8625,41.90
8626,157.06
8627,243.45
8628,299.78
8629,333.85
8630,326.59
8631,282.70
8632,171.31
8633,42.01
8634,0.00
8635,0.00
8636,0.00
8637,0.00
8638,0.00
8639,0.00
8640,0.00
8641,0.00
8642,0.00
8643,0.00
8644,0.00
8645,0.00
8646,0.00
8647,0.00
8648,0.00
8649,36.99
8650,127.60
8651,216.03
8652,287.65
8653,335.05
8654,347.96
8655,259.56
8656,165.23
8657,39.57
8658,0.00
8659,0.00
8660,0.00
8661,0.00
8662,0.00
8663,0.00
8664,0.00
8665,0.00
8666,0.00
8667,0.00
8668,0.00
8669,0.00
8670,0.00
8671,0.00
8672,0.00
8673,10.69
8674,49.46
8675,71.87
8676,148.40
8677,165.75
8678,137.50
8679,108.07
8680,63.84
8681,15.67
8682,0.00
8683,0.00
8684,0.00
8685,0.00
8686,0.00
8687,0.00
8688,0.00
8689,0.00
8690,0.00
8691,0.00
8692,0.00
8693,0.00
8694,0.00
8695,0.00
8696,0.00
8697,11.57
8698,49.86
8699,55.27
8700,58.79
8701,61.31
8702,46.69
8703,29.52
8704,22.07
8705,8.37
8706,0.00
8707,0.00
8708,0.00
8709,0.00
8710,0.00
8711,0.00
8712,0.00
8713,0.00
8714,0.00
8715,0.00
8716,0.00
8717,0.00
8718,0.00
8719,0.00
8720,0.00
8721,37.43
8722,111.69
8723,150.09
8724,211.73
8725,220.67
8726,222.53
8727,135.62
8728,127.07
8729,29.40
8730,0.00
8731,0.00
8732,0.00
8733,0.00
8734,0.00
8735,0.00
8736,0.00
8737,0.00
8738,0.00
8739,0.00
8740,0.00
8741,0.00
8742,0.00
8743,0.00
8744,0.00
8745,7.34
8746,37.94
8747,71.18
8748,168.39
8749,174.94
8750,168.07
8751,124.33
8752,134.47
8753,21.38
8754,0.00
8755,0.00
8756,0.00
8757,0.00
8758,0.00
8759,0.00
8760,0.00
